SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
3, 5.0700, 504, 0.00508114, -0.80506909, -0.57351059, -18.34079361, -1.40173185, -1.74241126, -29.96199989, 36.53902435, -114.76176453, -10.41093254, 0.59282112, 5.64854813, 0.99462968, 0.09086999, -0.00067537, -0.04953783, 0.01204546, 0.02325800, -0.00758549, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.0800, 505, -0.00686577, -0.77399111, -0.57160306, -20.71336174, -1.67225540, -0.97559047, -29.72814941, 36.62671661, -114.76176453, -10.61837292, 0.59089077, 5.63062334, 0.99447143, 0.09266948, -0.00058344, -0.04938186, 0.02330803, 0.01161699, -0.03632797, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.0900, 506, -0.01070572, -0.79263091, -0.57584751, -20.40465736, -1.64187992, -0.36519364, -29.72814941, 36.62671661, -114.76176453, -10.82265663, 0.58419585, 5.61659527, 0.99431133, 0.09443931, -0.00044887, -0.04925562, 0.02717893, 0.01961945, -0.01708173, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.1600, 505, 0.48969045, -0.88261271, 0.02294513, 1.05890155, 3.87040162, -25.22142029, -33.17743301, -2.80619693, -102.51388550, -1.24750268, 38.38355637, 8.19079781, 0.94170070, 0.03373072, -0.32713795, -0.07101374, -0.02689438, -0.01217882, -0.00980536, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.1000, 507, -0.00569628, -0.79075390, -0.56893098, -20.40148926, -1.86860955, -0.17733344, -30.07892418, 36.80210495, -115.31715393, -11.02693367, 0.57458168, 5.60191727, 0.99414855, 0.09620759, -0.00028997, -0.04912097, 0.02198206, 0.02849873, -0.02111718, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.1100, 508, 0.00986545, -0.80043393, -0.58632082, -19.15216827, -1.79448748, -0.48312247, -29.08506203, 36.80210495, -115.17099762, -11.21873569, 0.56778425, 5.58592463, 0.99399352, 0.09786856, -0.00016245, -0.04897688, 0.00637667, 0.02054404, -0.00399741, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.1800, 468, -0.32370102, -0.96604633, 0.04028730, 4.15254259, -7.89240980, 11.90536213, -61.88248825, -8.44782257, -84.18591309, 5.19890547, -19.61915016, -3.96494031, 0.98404366, -0.03877578, 0.17164293, 0.02633044, 0.00327383, -0.02966544, 0.02191395, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.1200, 509, 0.01431461, -0.78074217, -0.57723784, -17.55809593, -1.56920922, -0.10700058, -29.96199989, 37.62057877, -114.96638489, -11.31992435, 0.62669605, 5.52483988, 0.99392754, 0.09877057, -0.00068285, -0.04849770, 0.00194264, 0.02272824, -0.02510446, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.1300, 510, 0.01977703, -0.76011109, -0.58531123, -20.20144272, -1.22129202, -0.91423833, -29.52353096, 36.42210007, -115.46331024, -11.52218151, 0.62674063, 5.51085997, 0.99375761, 0.10052468, -0.00060989, -0.04837763, -0.00278082, 0.00876264, -0.03952846, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.1400, 511, 0.01830893, -0.78560656, -0.59645325, -18.13937569, -0.40183002, -1.06590903, -29.66968727, 37.35749817, -115.22946167, -11.70372105, 0.63293344, 5.50228977, 0.99360013, 0.10210139, -0.00059459, -0.04830971, -0.00107889, 0.01323047, -0.01108686, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.1500, 512, 0.00652183, -0.79256755, -0.60187000, -18.91505623, -0.12720302, -0.92647564, -29.66968727, 37.35749817, -115.22946167, -11.89296532, 0.63970381, 5.49677944, 0.99343187, 0.10374491, -0.00057849, -0.04826896, 0.01090802, 0.01465371, -0.00185758, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.1600, 513, -0.01505101, -0.78949881, -0.60113281, -20.50449944, 0.38164550, -2.10868645, -29.28968048, 36.01286316, -114.99561310, -12.09813309, 0.65891343, 5.48803329, 0.99324644, 0.10553126, -0.00066664, -0.04821171, 0.03270283, 0.01731037, -0.00436569, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.1700, 514, -0.03346342, -0.81089097, -0.60713071, -19.87009430, 0.67775309, -2.15336180, -30.02046204, 37.79596710, -115.08330536, -11.93256569, 0.11825167, 5.90638208, 0.99325633, 0.10385794, 0.00433017, -0.05134809, 0.04915567, 0.02333453, 0.01776652, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.1800, 515, -0.02609660, -0.82140732, -0.61981410, -12.76531410, 1.40739632, -2.87312651, -29.81584358, 37.76673508, -115.93101501, -12.06022930, 0.14970927, 5.90048552, 0.99314088, 0.10497868, 0.00410933, -0.05132092, 0.03504410, 0.01452176, 0.03235325, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.1900, 516, -0.00987368, -0.72194701, -0.60969353, -20.42202950, 1.97699010, -2.25832391, -29.78661156, 37.88365936, -115.28792572, -12.26438999, 0.17996445, 5.90326691, 0.99294925, 0.10676132, 0.00394118, -0.05136577, 0.01872011, -0.01736432, -0.06062290, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.2000, 517, 0.01272005, -0.77588028, -0.62404013, -18.06543732, 2.56527877, -1.59495640, -29.78661156, 37.88365936, -115.28792572, -12.44490623, 0.20867755, 5.91452694, 0.99277300, 0.10833777, 0.00378397, -0.05148415, -0.00299493, -0.00307285, -0.00501829, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.1700, 506, 0.49588695, -0.88906443, 0.01181807, 0.95427978, 3.99147987, -25.99460411, -33.17743301, -2.57234716, -102.51388550, -1.20826554, 38.64181900, 8.25541306, 0.94092911, 0.03373807, -0.32926595, -0.07140159, -0.03057909, -0.02429552, -0.00253863, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.1800, 507, 0.49591884, -0.89297283, 0.03765190, -0.34432787, 3.59456682, -26.60477448, -33.03127670, -2.83542824, -102.30926514, -1.18551695, 38.90625000, 8.31262493, 0.94013453, 0.03386552, -0.33143479, -0.07177293, -0.02805224, 0.00081335, 0.00564862, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.1900, 508, 0.50260681, -0.89063770, 0.06236257, -2.69148159, 5.14846802, -26.63369370, -33.14820099, -3.06927800, -102.74773407, -1.17952073, 39.17026901, 8.38411999, 0.93932194, 0.03417394, -0.33358359, -0.07230816, -0.03086173, 0.02538478, 0.00644794, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.2000, 509, 0.48626444, -0.87413377, 0.08707422, -5.70362234, 3.75736713, -25.95270538, -32.88512039, -3.15697169, -102.19233704, -0.17731136, 39.48173523, 9.16668510, 0.93817711, 0.02844233, -0.33656967, -0.07573371, -0.00830061, 0.04770340, -0.00225265, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.1900, 469, -0.30705866, -0.96397394, 0.04741243, 4.10587978, -5.90441751, 12.48857117, -62.02864456, -7.89242887, -84.77053070, 4.97117996, -19.50619698, -3.93237615, 0.98429203, -0.03690945, 0.17061017, 0.02643966, -0.01436353, -0.02244056, 0.02031980, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.2000, 470, -0.31972876, -0.93981487, 0.04880642, 4.76980639, -6.24962807, 13.01914978, -62.35018921, -8.09704781, -84.03975677, 5.04369545, -19.63149452, -4.00920868, 0.98406684, -0.03737209, 0.17172755, 0.02693775, -0.00122441, -0.01897974, -0.00456777, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.2100, 471, -0.34120876, -0.93424892, 0.10905927, 6.06027269, -13.43112755, 12.86818695, -62.29172516, -7.74627304, -83.68898010, 5.15391588, -19.74989891, -4.16246796, 0.98381895, -0.03804398, 0.17282051, 0.02803647, 0.01815879, 0.03965947, -0.01054425, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.2100, 518, 0.02462317, -0.83630872, -0.62523037, -13.41286087, 3.31349277, -0.88336200, -29.64045525, 38.11750793, -115.22946167, -12.57877636, 0.23648071, 5.93569326, 0.99263430, 0.10950921, 0.00362350, -0.05168956, -0.01408086, 0.02521251, 0.05039917, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.2200, 519, 0.03336927, -0.75844061, -0.60775769, -11.73499680, 3.32383561, 0.39394614, -30.19584846, 38.32212830, -115.46331024, -12.97071838, 0.51254320, 5.81684637, 0.99228537, 0.11302816, 0.00129254, -0.05091909, -0.02176605, 0.00946666, -0.02645374, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.2300, 520, 0.02409082, -0.72492409, -0.63045329, -18.83908463, 1.77054620, 2.28356266, -29.75738144, 38.20520401, -114.84945679, -13.15867424, 0.50633967, 5.84619379, 0.99208617, 0.11465251, 0.00145913, -0.05116481, -0.00920867, -0.01925876, -0.04507620, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.2200, 472, -0.32291457, -0.93227232, 0.07913063, 6.67048216, -12.10532475, 12.68497562, -62.67173386, -7.27857351, -83.77667236, 5.26605797, -19.86718369, -4.30198193, 0.98357266, -0.03875039, 0.17390139, 0.02901217, -0.00208276, 0.00792977, -0.01092225, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.2400, 521, 0.00673227, -0.77773738, -0.64535522, -15.49668694, 0.97822106, 2.49646831, -29.75738144, 34.98976898, -114.79099274, -13.31328678, 0.49349883, 5.87057972, 0.99192077, 0.11598501, 0.00166401, -0.05136093, 0.00831167, -0.00649003, 0.00943823, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.2100, 510, 0.47560674, -0.85412389, 0.12720169, -6.75915766, 0.73867279, -25.67500687, -32.85588837, -3.12774038, -102.60157776, -0.24082722, 39.73761749, 9.17784119, 0.93739939, 0.02916160, -0.33861917, -0.07595547, 0.00946500, 0.07920545, -0.01436151, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.2300, 473, -0.36217755, -0.93324631, 0.05070348, 6.85407972, -9.39586258, 12.48771667, -62.67173386, -7.27857351, -83.77667236, 5.37100792, -19.98434639, -4.41296768, 0.98333353, -0.03943570, 0.17497107, 0.02975151, 0.03526744, -0.02216276, -0.00924801, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.2500, 522, -0.00257839, -0.85807955, -0.66119134, -9.31881332, 1.26111388, 1.08757424, -29.84507370, 37.26980209, -114.90792084, -13.40621853, 0.49328613, 5.88781166, 0.99181867, 0.11678905, 0.00172506, -0.05150849, 0.01803421, 0.01687909, 0.08895789, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.2400, 474, -0.36884761, -0.95478344, 0.06173047, 6.62395859, -7.83863544, 12.33377075, -62.73019409, -7.24934244, -83.65974426, 5.19932652, -20.37335014, -4.36820364, 0.98281527, -0.03787657, 0.17824675, 0.02945534, 0.03923916, -0.01128549, 0.01316806, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.2500, 475, -0.36070824, -0.95477819, 0.04096419, 5.34720039, -2.69203019, 12.49556541, -62.29172516, -9.88015175, -83.16281891, 5.26622629, -20.49584007, -4.40780735, 0.98259544, -0.03833961, 0.17932697, 0.02963535, 0.02578716, -0.02983293, 0.01537306, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.2600, 476, -0.32319969, -0.94259989, 0.05235314, 5.68863535, -1.43158782, 12.26205158, -62.14557266, -8.03858471, -83.19204712, 5.33212709, -20.61691856, -4.43404102, 0.98238003, -0.03881469, 0.18039028, 0.02970155, -0.01389135, -0.01961817, 0.00442826, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.2600, 523, -0.01929832, -0.72512478, -0.62570643, -18.39655685, 0.79180908, 3.45323086, -29.84507370, 37.26980209, -114.90792084, -13.58978748, 0.47203913, 5.91711283, 0.99161899, 0.11836784, 0.00202171, -0.05173735, 0.03367462, -0.00782702, -0.04560129, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.2700, 524, -0.01986657, -0.75852436, -0.66395152, -20.79103661, 1.21849227, 1.51838100, -28.73428726, 38.20520401, -115.58023834, -13.91403675, 0.15951301, 6.14181089, 0.99120194, 0.12102467, 0.00510907, -0.05334562, 0.03297213, -0.02320284, 0.00225505, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.2800, 525, -0.00577273, -0.79077923, -0.65935808, -18.39851379, 1.90302706, 0.98383296, -29.96199989, 37.64981079, -114.96638489, -14.09781742, 0.16456911, 6.16384840, 0.99099600, 0.12261554, 0.00517448, -0.05353335, 0.01506834, -0.00018053, 0.03038974, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.2900, 526, 0.02766438, -0.88005024, -0.68683082, -14.07762814, 1.71678376, -0.70178431, -29.72814941, 38.87752151, -115.84332275, -14.23848343, 0.18125413, 6.17325735, 0.99083906, 0.12383925, 0.00510608, -0.05362631, -0.01759116, 0.01749646, 0.12356920, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.3000, 527, 0.05657475, -0.73670399, -0.62346137, -9.31258583, 1.62367594, -0.92357808, -28.88044357, 37.64981079, -115.84332275, -14.33150387, 0.19896580, 6.18020344, 0.99073362, 0.12465146, 0.00500403, -0.05370145, -0.04713573, 0.01230138, -0.03252818, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.2200, 511, 0.50152147, -0.86984193, 0.10527464, -4.72760820, -0.01976605, -25.44149780, -32.85588837, -3.12774038, -102.60157776, -0.28622535, 39.99162674, 9.18383121, 0.93663007, 0.02971562, -0.34066480, -0.07608330, -0.01526692, 0.05708413, -0.00223842, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.2300, 512, 0.53539646, -0.88371509, 0.06555572, -3.84277654, -0.93101591, -24.72054863, -31.86202812, -2.74773455, -103.04004669, -0.32772312, 40.23893356, 9.17957306, 0.93588388, 0.03020226, -0.34265924, -0.07611841, -0.04736006, 0.01715662, 0.00549856, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.2400, 513, 0.55918872, -0.87840933, 0.04315835, -3.03070331, -1.51249659, -24.54048538, -32.24203491, -2.89389062, -102.98158264, -0.36391518, 40.48475647, 9.16947937, 0.93514270, 0.03062627, -0.34464514, -0.07609141, -0.06621154, -0.00439652, -0.00269498, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.2500, 514, 0.55879235, -0.86928415, 0.00618009, -3.66904879, -3.29210639, -24.82588387, -31.97895241, -2.51388478, -103.30312347, -1.18015695, 41.27682877, 8.37480259, 0.93301088, 0.03534750, -0.35080576, -0.07194941, -0.05862373, -0.03769497, -0.00931898, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.2600, 515, 0.54377925, -0.87017280, -0.01215290, -3.73448586, -6.69884396, -24.62184143, -31.18971062, -3.56620860, -102.42619324, -1.26315582, 41.52529526, 8.28995705, 0.93227214, 0.03590172, -0.35280362, -0.07147956, -0.03520190, -0.04769854, 0.00093923, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.3100, 528, 0.06133872, -0.67817277, -0.65518880, -24.38922119, -0.97825623, 0.19918232, -28.88044357, 37.64981079, -115.84332275, -14.57545662, 0.19146688, 6.17560482, 0.99046880, 0.12675704, 0.00517807, -0.05364264, -0.05214161, -0.03831992, -0.07006711, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.3200, 529, 0.06316116, -0.78711051, -0.67102659, -16.78251457, -1.91299355, -0.26485109, -30.04969215, 39.40368271, -115.37561798, -14.44698238, 0.60809040, 5.86181784, 0.99071747, 0.12584288, 0.00117165, -0.05139153, -0.05159732, -0.00249624, 0.03520321, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.3300, 530, 0.06594249, -0.85374218, -0.67527974, -6.71976042, -1.22467387, -1.61419272, -29.93276787, 36.91902924, -115.20023346, -14.51450729, 0.61245883, 5.84242868, 0.99065143, 0.12642875, 0.00114277, -0.05122801, -0.04837913, 0.02116868, 0.09642419, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.2700, 516, 0.53281081, -0.86687690, -0.00476112, -5.30840492, -9.96721172, -23.93421936, -31.18971062, -3.56620860, -102.42619324, -1.38766253, 41.76789856, 8.15698814, 0.93156302, 0.03663696, -0.35474265, -0.07075144, -0.02068963, -0.03876463, 0.00306703, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.2800, 517, 0.51433879, -0.86165428, 0.01847728, -6.30550385, -10.79629517, -23.05759430, -31.24817276, -2.60157847, -103.33235931, -1.53082788, 42.00174713, 8.00891018, 0.93087840, 0.03746583, -0.35660431, -0.06996527, 0.00125902, -0.01351728, 0.00556779, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.3400, 531, 0.02217088, -0.62623626, -0.63636005, -23.72952843, -2.08797526, 0.46395239, -30.45892906, 39.22829437, -115.08330536, -14.75202179, 0.59568536, 5.83113909, 0.99039406, 0.12847464, 0.00138127, -0.05110923, -0.00624056, -0.04159560, -0.12446561, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.2700, 477, -0.30295840, -0.92188597, 0.03374458, 6.40934801, 1.04511499, 12.23103428, -62.26249695, -8.24320412, -83.86436462, 5.39644337, -20.73958397, -4.43415165, 0.98216832, -0.03931616, 0.18145774, 0.02954429, -0.03643838, -0.03953834, -0.01483602, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.2800, 478, -0.31403181, -0.92933804, 0.05864982, 7.49627733, -0.72008443, 12.05869770, -62.26249695, -8.24320412, -83.86436462, 5.47811556, -20.85911179, -4.45327187, 0.98194909, -0.03993707, 0.18250906, 0.02952253, -0.02723146, -0.01564398, -0.00708339, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.2900, 479, -0.30847320, -0.94735783, 0.08448049, 7.65362883, -3.40231919, 12.44485569, -62.75942612, -8.00935364, -83.39666748, 5.68716621, -20.57611656, -4.56338835, 0.98228443, -0.04167155, 0.18017907, 0.03027112, -0.03282940, 0.00854861, 0.01092218, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.3000, 480, -0.32889029, -0.93255603, 0.10576583, 7.79168940, -6.61761427, 12.77251053, -62.55480957, -7.60011673, -83.19204712, 5.79345322, -20.69766998, -4.64664173, 0.98203576, -0.04239984, 0.18127899, 0.03075721, -0.00968478, 0.02643380, -0.00533366, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.3100, 481, -0.36275670, -0.92391759, 0.12670177, 7.84263563, -8.41564465, 12.97798252, -62.73019409, -7.89242887, -83.48435974, 5.90709257, -20.81956673, -4.74956369, 0.98177642, -0.04315767, 0.18239194, 0.03139761, 0.02205278, 0.04550677, -0.01387853, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.3200, 482, -0.36840937, -0.94435459, 0.12015887, 7.38537455, -5.03590202, 13.16255665, -63.05173874, -7.07395506, -83.13358307, 6.00420761, -20.94612312, -4.81689072, 0.98152363, -0.04382646, 0.18352753, 0.03175459, 0.02598776, 0.03762260, 0.00751766, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.3500, 532, -0.00776013, -0.75848466, -0.67175114, -19.43982315, -1.73293281, 0.42039916, -29.90353584, 39.31599045, -114.84945679, -14.94660187, 0.58145702, 5.82204008, 0.99017990, 0.13015014, 0.00158067, -0.05101208, 0.02430561, -0.01127631, 0.01059984, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 5.3300, 483, -0.35796529, -0.95692790, 0.09227579, 6.21729565, 0.85203975, 13.27948093, -63.05173874, -7.07395506, -83.13358307, 6.06818867, -21.07904243, -4.82156229, 0.98128927, -0.04430790, 0.18468447, 0.03162294, 0.01361921, 0.00879928, 0.02161742, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.3600, 533, -0.02286475, -0.76112700, -0.66636384, -21.85349464, -1.80992162, 0.80745280, -30.31277466, 39.37445068, -115.05407715, -15.16528606, 0.56381899, 5.81511641, 0.98993456, 0.13203198, 0.00182242, -0.05092892, 0.03913220, -0.00178074, 0.01142763, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.3700, 534, 0.00854236, -0.91543734, -0.73435497, -7.37586212, -1.34550381, -1.82777286, -30.31277466, 39.37445068, -115.05407715, -14.68758774, 0.91726303, 5.57932186, 0.99054021, 0.12805350, -0.00170860, -0.04929069, 0.01027028, 0.00557664, 0.18019840, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.3800, 535, -0.01274102, -0.61989313, -0.62918454, -16.00248528, -1.78209567, -1.28481722, -30.60508537, 39.05290985, -115.28792572, -14.84808540, 0.91555065, 5.55842543, 0.99036908, 0.12943971, -0.00164837, -0.04911052, 0.03403204, -0.03617334, -0.13300785, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.3900, 536, 0.02431517, -0.66346300, -0.70316690, -27.16373444, -1.98324513, -2.62808776, -30.34200478, 39.57907104, -115.14176941, -15.12038231, 0.92271435, 5.52786589, 0.99007082, 0.13179521, -0.00162871, -0.04885845, -0.00247082, -0.07877089, -0.05980464, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.2900, 518, 0.49085400, -0.84929162, 0.03788246, -6.70774698, -9.15104485, -22.09460640, -30.86816597, -2.39696002, -102.80619812, -1.66855788, 42.22515106, 7.87989807, 0.93021083, 0.03829806, -0.35837880, -0.06932412, 0.02937938, 0.00833784, 0.00169297, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.3000, 519, 0.47958946, -0.83070916, 0.09144671, -5.47087479, -7.13967133, -20.50786209, -31.01432228, -3.62467122, -102.86465454, -0.60897303, 42.07678604, 8.91101170, 0.93035823, 0.03283299, -0.35751811, -0.07440741, 0.04493554, 0.06068219, -0.00986362, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.3100, 520, 0.48639768, -0.83193356, 0.11116623, -2.78554273, -4.69380093, -19.57348442, -30.89739799, -2.80619693, -103.12773895, -0.66781688, 42.27450562, 8.85426903, 0.92975837, 0.03325437, -0.35910159, -0.07409173, 0.03694731, 0.06998829, -0.00978161, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.4000, 537, 0.05042176, -0.74294209, -0.67088163, -19.59301567, -0.38140732, -3.97581315, -29.52353096, 37.06518555, -114.44022369, -15.31690598, 0.95034420, 5.49992275, 0.98985177, 0.13350381, -0.00181617, -0.04865180, -0.02781470, -0.01123732, -0.00162361, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.3200, 521, 0.50116050, -0.84993619, 0.09688459, -0.45911390, -3.32894301, -19.24692917, -30.89739799, -2.80619693, -103.12773895, -0.69065481, 42.46832275, 8.82098961, 0.92916310, 0.03345299, -0.36066917, -0.07385576, 0.02174888, 0.05507629, 0.00656106, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.3300, 522, 0.51811284, -0.86185491, 0.08521552, 1.02940536, -3.62455535, -19.00960159, -30.40046692, -2.28003502, -103.01081085, -0.69870567, 42.65995026, 8.78723335, 0.92857659, 0.03352770, -0.36222774, -0.07357036, 0.00547049, 0.04287963, 0.01665655, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.4100, 538, 0.05854815, -0.80219561, -0.70864147, -16.18017387, 0.64333814, -3.47468233, -30.48816109, 39.72522736, -115.63870239, -15.47906303, 0.98087716, 5.48266935, 0.98966527, 0.13491647, -0.00203135, -0.04854105, -0.03496167, -0.01570475, 0.06916627, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.4200, 539, 0.03065284, -0.69204104, -0.67711085, -14.75891018, 0.50006306, -0.37553972, -30.48816109, 39.72522736, -115.63870239, -16.50460625, 0.93665183, 5.33038712, 0.98848760, 0.14374846, -0.00140638, -0.04718853, -0.00772089, -0.03017726, -0.04210644, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.4300, 540, 0.01036923, -0.60897934, -0.67104930, -19.79276657, 0.94094962, -0.37584946, -29.72814941, 39.92984390, -115.49254608, -16.70239258, 0.94617116, 5.33595896, 0.98823446, 0.14545816, -0.00139996, -0.04725096, 0.01150813, -0.04727110, -0.11537372, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.4400, 541, 0.00008841, -0.68750018, -0.70890915, -18.74753189, 1.58125556, -0.03094902, -30.10815430, 39.98830795, -115.31715393, -16.88956451, 0.95753103, 5.34846973, 0.98798889, 0.14707674, -0.00140467, -0.04737555, 0.02255494, -0.04323184, -0.02726255, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.4500, 542, -0.00339883, -0.72544962, -0.71014518, -17.50314140, 2.44409680, 0.70069027, -30.28354263, 40.57293320, -115.28792572, -17.06403732, 0.96947491, 5.37217426, 0.98775244, 0.14858583, -0.00140477, -0.04759737, 0.02646355, -0.02470119, 0.00819370, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.4600, 543, -0.00208425, -0.87796676, -0.74803525, -0.64075285, 3.61202788, -0.50439799, -29.93276787, 40.01753998, -115.87255096, -17.06985474, 0.99792010, 5.39505291, 0.98773152, 0.14864746, -0.00161789, -0.04783135, 0.02652764, 0.01004963, 0.16222258, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.4700, 544, -0.01852834, -0.59327817, -0.65539151, -17.10788536, 2.83899188, 1.24740696, -29.43583679, 40.10523224, -115.93101501, -18.75392151, 0.51798987, 5.31155348, 0.98553389, 0.16295917, 0.00309421, -0.04645152, 0.03918110, -0.02490832, -0.13180886, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 5.4800, 545, 0.00476234, -0.65824491, -0.72376400, -18.52999115, 3.11115861, -0.63290656, -29.43583679, 40.10523224, -115.93101501, -18.93889236, 0.54486698, 5.33018589, 0.98525912, 0.16455984, 0.00296484, -0.04664516, 0.01045286, -0.03530049, -0.03601875, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.3400, 523, 0.53214949, -0.86905885, 0.07893486, 3.83136702, -2.86196303, -19.10663414, -30.80970383, -2.83542824, -103.59543610, -0.66895998, 42.85223770, 8.77083969, 0.92798513, 0.03335075, -0.36380982, -0.07330579, -0.00713301, 0.03596318, 0.02298997, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.3500, 524, 0.53907567, -0.87503809, 0.07063723, 3.89122295, -4.73788500, -19.15868950, -30.57585526, -2.92312193, -103.21543121, -0.41694573, 42.99403000, 8.94092274, 0.92749602, 0.03193813, -0.36507154, -0.07385181, -0.01266224, 0.02620704, 0.02919438, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.3600, 525, 0.56104028, -0.88610518, 0.04002666, 3.22694850, -5.73556709, -19.77843475, -30.13738632, -3.36159015, -103.33235931, -0.41423672, 43.19458389, 8.88600159, 0.92689073, 0.03186501, -0.36671162, -0.07335471, -0.03394105, -0.00736843, 0.03601259, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 5.3700, 526, 0.56848425, -0.87686825, 0.00754326, 0.32246655, -6.58565664, -20.35847092, -30.13738632, -3.36159015, -103.33235931, -0.45157960, 43.40130615, 8.81227207, 0.92626333, 0.03205733, -0.36838037, -0.07283328, -0.03656142, -0.03899136, 0.02611097, 0.00000000, 0.00000000, 0.00000000, 0.00000000
