SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 6.9900, 642, 0.56154674, -0.77600199, -0.00919023, 22.98500824, 8.06582451, 61.51361084, -25.43115997, -2.19234133, -105.64162445, -6.34515476, 32.34984970, 25.44954681, 0.93199563, 0.11311356, -0.25960454, -0.22626299, 0.06858541, 0.02512095, -0.00546438, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.0000, 643, 0.57808775, -0.73570049, 0.00488771, 18.88437653, 11.21855831, 57.66459656, -25.43115997, -2.19234133, -105.64162445, -6.08227539, 31.77452660, 25.57707024, 0.93340790, 0.11026976, -0.25528392, -0.22676103, 0.03900024, 0.03917136, -0.04828714, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.0301, 339, -0.13509588, -0.97250235, 0.19870625, -12.46983814, 1.53130352, -23.39307213, -59.36860657, -12.51096153, -80.12277222, 10.64612770, -16.77886391, 46.98952866, 0.89797413, -0.14208449, 0.09663887, -0.40511152, -0.05389732, 0.03865921, 0.00880157, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.0100, 644, 0.56519562, -0.77003163, 0.00182487, 17.27720261, 18.03167343, 54.29436874, -25.60654831, -2.16311026, -105.72931671, -5.78846216, 31.23428535, 25.78092766, 0.93458098, 0.10738319, -0.25124034, -0.22782820, 0.04747882, 0.02970480, -0.02148016, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.0200, 645, 0.52450126, -0.78058171, -0.03644039, 16.79510117, 18.35703468, 53.32397079, -25.81116676, -1.87079799, -105.52469635, -5.76051712, 30.13481140, 25.84361076, 0.93705750, 0.10535054, -0.24220166, -0.22839193, 0.07867838, -0.01198148, -0.02498855, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.0300, 646, 0.54531521, -0.77926373, -0.05336061, 17.55739403, 14.03785896, 54.85478592, -25.63577843, -4.06313944, -105.26161957, -5.49967337, 29.58725929, 25.99475861, 0.93824160, 0.10255767, -0.23807777, -0.22913685, 0.04317416, -0.02909131, -0.03380450, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.0400, 647, 0.57493794, -0.79020643, -0.07844628, 17.33080482, 6.59555006, 57.78335571, -26.92195320, -2.71850324, -104.44314575, -5.29382324, 29.00873947, 26.05856514, 0.93959022, 0.09996228, -0.23366587, -0.22929910, 0.00613451, -0.05795339, -0.02672165, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.0500, 648, 0.60733336, -0.79439622, -0.03854924, 16.66909790, 0.95524681, 60.79870605, -26.92195320, -2.71850324, -104.44314575, -5.13301039, 28.39923859, 26.05741119, 0.94106710, 0.09753827, -0.22895992, -0.22903362, -0.03435832, -0.02064681, -0.02107362, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.0101, 645, 0.98568058, 0.15725888, 0.14474532, 26.32036781, -25.33631706, 33.08885574, -25.13884735, 77.52119446, -61.21017075, -10.51293182, -9.70381641, 5.89844370, 0.99131083, 0.08683133, 0.08881006, -0.04331243, -0.10137332, 0.03752790, 0.02737321, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.0201, 646, 0.96135074, 0.16958983, 0.10823951, 24.03860092, -26.01606750, 35.22338104, -24.93422890, 77.66735077, -61.99941635, -10.18678665, -9.39553070, 5.61838627, 0.99186867, 0.08437680, 0.08581465, -0.04139023, -0.08185151, 0.06869315, 0.00234660, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.0301, 647, 0.94177461, 0.30610105, 0.15501207, 20.24092865, -24.22050285, 32.93712234, -25.05115509, 77.66735077, -62.08710861, -9.89002609, -9.10202122, 5.38047934, 0.99236321, 0.08212277, 0.08299728, -0.03978203, 0.06117178, 0.01708770, -0.00675617, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.0600, 649, 0.60605681, -0.81308806, 0.00413652, 20.43650818, 0.30401278, 60.95380402, -27.15580177, -2.63080978, -104.82315063, -4.94230413, 27.78773689, 26.04198074, 0.94256997, 0.09483024, -0.22430217, -0.22859961, -0.04003032, 0.01818434, -0.00472431, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.0401, 648, 0.92062569, 0.26888490, 0.23906517, 14.68354225, -21.25976372, 27.51318169, -24.81730461, 77.90119934, -62.23326492, -10.37060833, -8.72854233, 5.87390852, 0.99206805, 0.08611366, 0.08030351, -0.04401100, 0.03136216, -0.06828661, -0.03216341, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.0501, 649, 0.94580042, 0.17639261, 0.17306867, 21.97577095, -20.27365494, 25.09447670, -24.81730461, 77.90119934, -62.23326492, -10.11296368, -8.51681328, 5.62877893, 0.99248159, 0.08415661, 0.07819226, -0.04223773, -0.05775134, 0.00264705, -0.01529937, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.0601, 650, 0.97960877, 0.12398182, 0.13147029, 17.45425224, -20.88011742, 26.19361115, -24.72961044, 77.66735077, -62.55480957, -9.86071968, -8.28527546, 5.42819881, 0.99287623, 0.08221607, 0.07595068, -0.04085211, -0.10924764, 0.03985411, 0.01235093, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.0701, 651, 0.99041712, 0.12163266, 0.16206655, 7.94454575, -21.28370667, 26.73279953, -23.82344246, 77.02426147, -62.29172516, -9.62727737, -8.03149605, 5.32247448, 0.99322730, 0.08037861, 0.07359503, -0.04028300, -0.10821278, 0.00527671, 0.02159680, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.8300, 652, 0.92533761, -0.32717693, -0.16963878, 11.71436691, 46.91569138, -79.44770050, -7.19087982, 49.89768982, -91.66909790, -7.37025833, 39.90083313, -15.80334568, 0.93215322, 0.01303264, -0.34557393, 0.10723396, 0.02400139, 0.05837720, 0.01995744, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.8400, 653, 0.94831342, -0.30043548, -0.17932962, 14.75121593, 45.44606018, -80.99357605, -7.45396090, 49.75153351, -90.93832397, -6.00402927, 38.60782623, -15.74552250, 0.93597150, 0.00374239, -0.33378369, 0.11194575, 0.01960728, 0.07717867, 0.03486780, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.8500, 654, 0.96067077, -0.26982886, -0.14590058, 16.30925179, 37.06188202, -81.59882355, -7.80473518, 51.35925293, -90.82139587, -5.83626652, 37.71613312, -15.77327538, 0.93841374, 0.00342735, -0.32636285, 0.11338039, 0.04196047, 0.05306831, 0.04513336, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.8600, 655, 0.95714021, -0.27966222, -0.13812591, 15.01932335, 32.07541275, -81.10536957, -7.62934828, 51.79771805, -90.96755219, -5.62143135, 36.85844040, -15.77885246, 0.94073254, 0.00274065, -0.31914946, 0.11471024, 0.02729142, 0.03928684, 0.03113762, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.8700, 656, 0.93904614, -0.27295721, -0.13191961, 16.88225746, 31.25916672, -79.79903412, -7.77550411, 49.78076553, -90.87985992, -5.41796732, 36.01439285, -15.81230354, 0.94293511, 0.00204631, -0.31203839, 0.11619525, 0.02937821, 0.03575408, 0.00739478, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.1000, 650, 0.48602387, -0.80468673, -0.05612207, 18.12907028, 14.62436581, 47.38182068, -27.68196487, -3.33235884, -104.03390503, -4.35813189, 25.83933449, 26.54814529, 0.94600582, 0.08736997, -0.20894438, -0.23190893, 0.04669740, -0.04863959, -0.04786045, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.1100, 651, 0.43828690, -0.81411803, -0.01934481, 14.24777126, 16.03658867, 49.85030365, -28.41274452, -2.77696586, -104.03390503, -4.13494873, 25.33900070, 26.70515251, 0.94683182, 0.08486542, -0.20513020, -0.23287143, 0.08780278, -0.01610905, -0.04511521, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.1200, 652, 0.41476840, -0.82643008, 0.02378108, 14.68791866, 18.21412659, 49.45988464, -28.82198143, -2.51388478, -103.59543610, -3.49137902, 23.61998558, 26.15623474, 0.95158994, 0.07533537, -0.19251834, -0.22745961, 0.10019993, 0.02108205, -0.03853710, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.1300, 653, 0.36751428, -0.82944602, 0.00844902, 9.23003006, 20.56807137, 46.78540421, -29.46506882, -2.92312193, -104.12159729, -3.30030799, 23.14771461, 26.35822487, 0.95215172, 0.07319212, -0.18883365, -0.22889268, 0.12498496, -0.00204018, -0.05265842, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.1400, 654, 0.45231447, -0.88393795, 0.02896469, 10.65421963, 18.27887154, 40.65341949, -29.61122513, -2.54311609, -103.80005646, -3.10922289, 22.73657990, 26.53286743, 0.95263910, 0.07110482, -0.18568023, -0.23009935, 0.04031379, 0.01146522, 0.00949836, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.8800, 657, 0.90778184, -0.25123569, -0.13150786, 21.72989273, 32.17406082, -78.43685150, -7.77550411, 49.78076553, -90.87985992, -5.25268984, 35.17197037, -15.91161442, 0.94501418, 0.00148579, -0.30496013, 0.11809067, 0.04413715, 0.04575766, -0.02594635, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.8900, 658, 0.91560936, -0.25298566, -0.09427017, 23.79113770, 26.71084785, -77.19121552, -7.80473518, 53.49312973, -90.41216278, -5.16100740, 34.14506912, -15.83799458, 0.94767892, 0.00222199, -0.29641715, 0.11847633, 0.04770067, 0.01228516, -0.02173611, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.9000, 659, 0.91855162, -0.24643758, -0.08497753, 23.80109596, 30.39313507, -76.77058411, -8.00935364, 53.84390640, -89.82753754, -4.99651909, 33.32504654, -15.96395588, 0.94956279, 0.00157570, -0.28948474, 0.12052701, 0.04276978, 0.00767382, -0.02551967, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.0401, 340, -0.14423142, -0.99235672, 0.17830063, -13.74119663, 0.39930794, -23.11306572, -59.31014252, -12.07249355, -80.32739258, 10.72533321, -16.12573814, 46.87240982, 0.89924401, -0.14044276, 0.09132138, -0.40409955, -0.03710961, 0.01981997, 0.02603171, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.0501, 341, -0.13224368, -0.98977858, 0.18175238, -15.24317265, -1.01760221, -22.30960083, -58.31628036, -13.12481689, -79.88892365, 10.55990601, -15.90705490, 46.91716385, 0.89960009, -0.13845368, 0.09011437, -0.40426442, -0.04022684, 0.02248563, 0.02210102, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.0601, 342, -0.13696434, -0.99037415, 0.16514745, -15.49215603, 2.17958593, -23.35285187, -58.31628036, -13.12481689, -79.88892365, 10.38633728, -15.68316460, 46.99582291, 0.89984620, -0.13640699, 0.08885526, -0.40469098, -0.03168162, 0.00851623, 0.02092258, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.0801, 652, 0.99665546, 0.15424079, 0.15416437, 5.22710991, -21.87835312, 26.78036118, -23.94036865, 77.31657410, -62.37942123, -9.39478111, -7.77218485, 5.24524021, 0.99356216, 0.07852852, 0.07121330, -0.03995448, -0.07183310, 0.00942761, 0.02943189, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.9100, 660, 0.93295217, -0.21376258, -0.08267707, 20.21380997, 25.80800247, -75.67748260, -8.91552162, 54.80853653, -89.71060944, -4.78512573, 32.54345703, -16.04344749, 0.95135462, 0.00061522, -0.28280178, 0.12225947, 0.05408020, 0.02178284, -0.01124614, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.9200, 661, 0.96841419, -0.26848462, -0.02003341, 21.53505135, 22.45576477, -75.58141327, -8.74013424, 55.13007736, -89.62291718, -4.54816580, 31.78111267, -16.13323593, 0.95304477, -0.00060474, -0.27623332, 0.12409890, 0.02203159, -0.06356313, 0.01204559, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.9300, 662, 0.97245729, -0.30295604, 0.00168598, 25.36264610, 27.85152817, -76.25514221, -9.73399544, 55.94855118, -89.85676575, -4.36756992, 30.97986984, -16.27916908, 0.95471752, -0.00143453, -0.26938570, 0.12626918, -0.00677840, -0.10314992, 0.00358660, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.9400, 663, 0.95438290, -0.22463812, -0.02452527, 22.61225128, 31.81056976, -76.02060699, -9.73399544, 55.94855118, -89.85676575, -4.45525742, 29.75884819, -16.06828308, 0.95765436, 0.00133553, -0.25932354, 0.12509137, 0.03328356, -0.03885926, -0.00704426, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.1500, 655, 0.50263286, -0.89764631, 0.03179694, 13.46438980, 20.70597649, 44.90743637, -28.35428238, -2.83542824, -104.35545349, -2.88165069, 22.28153801, 26.72679901, 0.95316476, 0.06864680, -0.18222696, -0.23142609, -0.01518817, 0.00987285, 0.02587955, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.1600, 656, 0.50481904, -0.89564997, 0.00855359, 11.18160820, 15.18726730, 46.17512131, -28.35428238, -2.83542824, -104.35545349, -2.70674491, 21.81492233, 26.86156845, 0.95377493, 0.06649634, -0.17861009, -0.23235761, -0.02527858, -0.01630001, 0.01913838, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.1700, 657, 0.52561092, -0.87385863, 0.03196913, 4.98925829, 7.97340059, 46.00903702, -28.55890083, -3.97544575, -103.71236420, -2.86623836, 22.13706970, 27.35679626, 0.95213056, 0.06923303, -0.18067555, -0.23666571, -0.05255387, 0.00805920, -0.00004287, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.1800, 658, 0.56911922, -0.88468653, -0.00805536, 5.60671902, 6.25833941, 48.32852936, -30.40046692, -3.74159598, -104.15083313, -2.79070687, 21.65188217, 27.40239525, 0.95288670, 0.06771207, -0.17676201, -0.23701750, -0.09307243, -0.03107126, 0.01335363, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.9500, 664, 0.93268806, -0.18783763, -0.04723376, 19.15342522, 35.69355011, -75.04277802, -9.55860806, 56.21163177, -89.06752014, -4.33345318, 28.92741203, -16.16558075, 0.95932925, 0.00115252, -0.25225601, 0.12670095, 0.03982279, 0.00191484, -0.03220026, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.9600, 665, 0.95372748, -0.21724115, -0.05845524, 21.11168861, 35.67687988, -74.36705780, -9.50014591, 56.50394440, -89.09675598, -4.21955681, 28.10037231, -16.28697968, 0.96091664, 0.00098685, -0.24521953, 0.12847437, -0.00836191, -0.00630867, -0.02819603, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.0901, 653, 1.00030470, 0.16984095, 0.13799036, 14.23815155, -22.68725395, 28.25464821, -23.53113174, 75.44577789, -62.55480957, -8.77941036, -6.91399240, 5.37076569, 0.99437559, 0.07349984, 0.06363593, -0.04201892, -0.04961161, 0.02003290, 0.03259545, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.0701, 343, -0.14109825, -0.99602699, 0.15973899, -15.75189495, 7.38130140, -23.79560661, -59.13475418, -12.30634308, -80.88278198, 10.20158863, -15.46307182, 47.12768936, 0.89990407, -0.13432243, 0.08760562, -0.40553123, -0.02331014, 0.00603508, 0.02464844, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.0801, 344, -0.13189946, -0.98169166, 0.14640753, -16.02636719, 6.50581646, -24.65936470, -58.43320465, -12.80327415, -80.50277710, 10.01582909, -15.23270321, 47.25146866, 0.89999688, -0.13218480, 0.08629157, -0.40630856, -0.03008161, -0.00463960, 0.00999782, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.0901, 345, -0.17132434, -0.93927819, 0.13084482, -14.50084496, 4.36565208, -22.81345367, -58.37474442, -12.04326248, -80.70739746, 9.76602745, -15.41340637, 47.42367554, 0.89942622, -0.13096322, 0.08841418, -0.40750951, 0.00674286, -0.01782498, -0.03715592, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.1001, 346, -0.16743246, -0.95222390, 0.16197518, -13.34330845, 0.86407882, -22.44772911, -58.28704834, -12.56942368, -80.35662079, 9.61845875, -15.19514751, 47.48184586, 0.89968240, -0.12911214, 0.08714257, -0.40780884, 0.00280681, 0.01715716, -0.02468706, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.1900, 659, 0.54703194, -0.86437756, -0.01229806, 1.54886711, 7.20154428, 48.22096252, -29.78661156, -2.92312193, -103.65390015, -2.74950814, 21.16766930, 27.46237183, 0.95357275, 0.06649505, -0.17277527, -0.23754212, -0.08136933, -0.03444054, -0.01276934, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.2000, 660, 0.47896931, -0.83444262, -0.03471938, 3.32743239, 8.92671299, 46.45450974, -31.54048538, -2.04618526, -104.26775360, -2.68326044, 20.70043945, 27.53843498, 0.95419478, 0.06512132, -0.16897142, -0.23816022, -0.02508934, -0.05519563, -0.05492933, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.2100, 661, 0.38057631, -0.83812642, -0.01880478, 6.22849274, 10.49279881, 42.84007645, -31.54048538, -2.04618526, -104.26775360, -2.58197927, 20.26858330, 27.62784004, 0.95473647, 0.06353930, -0.16552763, -0.23883401, 0.06594512, -0.04092576, -0.06406856, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.1101, 347, -0.10939799, -0.99603361, 0.13937016, -14.49694633, -1.24518311, -23.28159332, -58.28704834, -12.56942368, -80.35662079, 9.46252251, -14.96558666, 47.52039337, 0.90002584, -0.12713963, 0.08583423, -0.40794817, -0.04646229, -0.00229098, 0.02394203, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.1201, 348, -0.11414646, -1.00438476, 0.14756410, -14.12108994, -6.56453848, -24.64166069, -58.49166870, -13.00789261, -80.56124115, 9.31847000, -14.71474266, 47.50575638, 0.90056586, -0.12514666, 0.08437358, -0.40767708, -0.03678465, 0.00837958, 0.03010467, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.1001, 654, 0.99358428, 0.08762705, 0.09861331, 33.27769470, -27.48577499, 32.70787430, -23.70651817, 74.94884491, -62.73019409, -8.43491268, -6.63583899, 5.01568270, 0.99485320, 0.07082285, 0.06087675, -0.03931221, -0.11854486, 0.04957830, 0.01546615, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.1101, 655, 0.97787410, 0.09491938, 0.05580103, 37.52803040, -29.74671555, 36.97119522, -23.70651817, 74.94884491, -62.73019409, -8.06095982, -6.31907368, 4.61627913, 0.99535847, 0.06790908, 0.05776186, -0.03624223, -0.10476072, 0.08617174, -0.00106946, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.1401, 349, -0.12378684, -0.96800518, 0.13610159, -16.82909584, -3.91057944, -23.39272499, -58.66705704, -13.38789845, -80.79508972, 8.73389626, -13.89586258, 47.63375854, 0.90176678, -0.11785448, 0.07982229, -0.40811208, -0.02128924, 0.00203810, -0.01034758, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 6.9900, 666, 0.90644819, -0.20655194, -0.05875587, 28.43582916, 19.95527458, -66.82560730, -10.05553913, 57.90704346, -88.59982300, -4.39324522, 26.50645256, -16.78303146, 0.96352029, 0.00347653, -0.23207869, 0.13325229, -0.01943756, -0.00277085, -0.08827622, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 7.0000, 667, 0.88716954, -0.19861126, 0.01982753, 31.82365990, 18.46306610, -63.64445114, -10.46477604, 58.52090073, -88.62905121, -4.20692873, 25.85765266, -17.00334549, 0.96450353, 0.00232543, -0.22642149, 0.13587131, 0.03163552, -0.05959927, -0.09290926, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 7.0100, 668, 0.91614932, -0.16021751, 0.00360482, 27.34784889, 22.72647667, -62.18891525, -10.64016342, 55.65623856, -88.57059479, -4.05890846, 25.20010567, -17.19051743, 0.96550518, 0.00159027, -0.22072394, 0.13812421, 0.03481414, -0.02699850, -0.06358670, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 7.0200, 669, 0.95747137, -0.15037309, 0.01897155, 25.35988235, 24.08123589, -61.29006195, -10.78631973, 59.60245514, -88.48290253, -3.92398429, 24.54396057, -17.36273956, 0.96648663, 0.00100720, -0.21504366, 0.14021018, 0.02823847, -0.03614357, -0.02419478, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.1201, 656, 0.93224370, 0.29009509, 0.14778218, 21.95648193, -30.11450768, 35.91708374, -22.82958221, 77.46273041, -63.37328339, -7.71640873, -5.98899603, 4.37540865, 0.99577934, 0.06515697, 0.05464875, -0.03452229, 0.09965648, -0.01139130, -0.03057163, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.2200, 662, 0.29105464, -0.85768491, 0.01723801, 5.36297941, 9.25110626, 40.34468460, -31.30663490, -3.06927800, -104.03390503, -2.50604773, 18.28715706, 27.12656021, 0.95871472, 0.05824594, -0.14937709, -0.23486178, 0.14414173, -0.00784864, -0.05692562, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.2300, 663, 0.29992676, -0.86965173, 0.03639080, 3.47814107, 18.97901535, 38.39829254, -30.75124168, -3.15697169, -104.03390503, -2.39746690, 17.89656067, 27.30676460, 0.95893651, 0.05678916, -0.14623623, -0.23628563, 0.11082090, 0.00931976, -0.05160911, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.2400, 664, 0.30444080, -0.93523586, 0.04839805, 0.40158519, 30.79535866, 36.71061325, -31.68664169, -2.33849740, -104.15083313, -2.26857972, 17.51820755, 27.61315727, 0.95887381, 0.05533344, -0.14318247, -0.23874284, 0.10758751, 0.01415381, 0.01267492, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 7.0300, 670, 0.99993724, -0.17261918, 0.00034937, 29.52041817, 24.16800117, -61.23580551, -11.31248188, 60.53785324, -88.13212585, -3.79427981, 23.88544464, -17.57957649, 0.96738178, 0.00040419, -0.20934060, 0.14265001, -0.02223137, -0.03475433, 0.00304353, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 7.0400, 671, 1.02474535, -0.15375608, -0.00458307, 32.94979095, 27.31844139, -61.37962723, -11.31248188, 60.53785324, -88.13212585, -3.71437550, 23.32979965, -17.84899521, 0.96799892, 0.00000538, -0.20455842, 0.14537571, -0.02733726, -0.02159889, 0.02595637, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 7.0500, 672, 0.99197465, -0.07427768, -0.02750333, 28.71276283, 26.40817451, -60.52366257, -11.25401878, 61.00555420, -88.48290253, -3.60409236, 22.66556168, -18.06468201, 0.96883535, -0.00038379, -0.19881503, 0.14775199, 0.02407711, 0.04036605, 0.00627008, 0.00000000, 0.00000000, 0.00000000, 0.00000000
5, 7.0600, 673, 0.96225089, -0.04922082, -0.02611943, 24.24219513, 24.39743996, -58.88475037, -11.37094402, 61.47325134, -88.45366669, -3.47966146, 22.02927017, -18.23396683, 0.96965039, -0.00083427, -0.19328113, 0.14973257, 0.04310367, 0.05140650, -0.02021822, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.2500, 665, 0.35214809, -0.94980747, 0.07803452, -4.19376326, 31.78171349, 39.75700760, -32.32972717, -2.07541656, -103.50774384, -2.18254113, 17.10868454, 27.93265343, 0.95878410, 0.05417036, -0.13977839, -0.24137244, 0.05548495, 0.04091782, 0.03267772, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.2600, 666, 0.42423618, -0.92067665, 0.11319426, -5.40405321, 30.49773216, 41.36236572, -32.32972717, -2.07541656, -103.50774384, -2.11640191, 16.68330193, 28.23834610, 0.95871341, 0.05310423, -0.13621134, -0.24391587, -0.02616185, 0.07712145, 0.01254699, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.2700, 667, 0.47310457, -0.90118086, 0.12876718, -7.10161257, 28.94904709, 41.05888748, -32.68050385, -2.68927217, -104.29698944, -0.82316029, 17.31110001, 27.28799438, 0.96043277, 0.04239998, -0.14456800, -0.23424633, -0.07950829, 0.08812396, -0.00095806, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.2800, 668, 0.49419850, -0.87436748, 0.12042449, -5.40405369, 28.37916946, 39.76230621, -33.00204468, -2.28003502, -104.53083801, -0.76737386, 16.89627075, 27.56255150, 0.96041799, 0.04142969, -0.14110361, -0.23658139, -0.09739001, 0.06542454, -0.02431194, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 7.1301, 657, 0.90310395, 0.40342763, 0.30126426, 5.06088686, -25.07832718, 28.24424362, -22.97573853, 76.93656921, -63.69482422, -7.45612478, -5.71211338, 4.30985546, 0.99606138, 0.06302474, 0.05212820, -0.03423802, 0.22075897, -0.16960651, -0.05067852, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.1501, 350, -0.10420428, -0.97050393, 0.11058512, -15.68605232, -1.71994650, -24.74248123, -58.52090073, -12.92019844, -80.76585388, 8.56773758, -13.65084457, 47.66684341, 0.90211684, -0.11573215, 0.07843629, -0.40821457, -0.03214040, -0.01750925, -0.00836489, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.1601, 351, -0.10180953, -0.98996550, 0.11415310, -14.92226124, -3.79058313, -25.00232506, -58.52090073, -12.92019844, -80.76585388, 8.41237068, -13.40035534, 47.67770004, 0.90253341, -0.11365871, 0.07699103, -0.40815145, -0.02824994, -0.01107796, 0.00975850, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.1701, 352, -0.14092773, -0.99037665, 0.12799470, -13.99776459, -0.51118982, -23.95994759, -58.52090073, -13.32943535, -80.82431793, 8.26275730, -13.16417599, 47.71877289, 0.90281177, -0.11169779, 0.07560917, -0.40833536, 0.01480399, 0.00515444, 0.00445787, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.1801, 353, -0.10592584, -0.98015332, 0.12717542, -14.36697674, 1.32537425, -23.40999985, -58.28704834, -12.74481106, -80.99971008, 8.10757542, -12.93568802, 47.77745819, 0.90301651, -0.10972850, 0.07429224, -0.40865850, -0.01720271, 0.00656368, -0.00327533, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.1901, 354, -0.06037997, -0.97990042, 0.10475839, -15.68145657, 0.34775689, -24.68320847, -57.87781143, -12.68634892, -81.32125092, 7.54338741, -12.00712490, 48.02611160, 0.90367556, -0.10222848, 0.06870897, -0.41012082, -0.05550456, -0.01163792, -0.00050517, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 7.2001, 355, -0.05104862, -0.96652389, 0.09426118, -15.63985634, -2.55753398, -25.90636635, -57.87781143, -12.68634892, -81.32125092, 7.38043594, -11.74899006, 48.04656982, 0.90401793, -0.10005914, 0.06722573, -0.41014698, -0.05311130, -0.01492129, -0.01652013, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 7.2900, 669, 0.43630350, -0.86250633, 0.00963935, 1.95698535, 19.51847649, 37.04577255, -32.88512039, -2.22157264, -104.32621765, -0.67870206, 16.51388931, 27.73734283, 0.96056318, 0.04011340, -0.13801849, -0.23803407, -0.04885211, -0.04540934, -0.05323195, 0.00000000, 0.00000000, 0.00000000, 0.00000000
