SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
1, 0.0300, 3, 0.10084648, -0.92022020, 0.00796817, -24.96661186, 43.95598984, -27.40336037, -42.96989059, -1.54925454, -105.14469147, -4.10207796, 6.53734732, -1.20409131, 0.99769998, 0.03513080, -0.05735394, 0.00844312, 0.09292699, 0.01688583, -0.06719168, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.1899, 19, 1.00846016, 0.14671785, 0.07560828, 11.79073620, -5.44691420, 4.04732323, -20.11107826, 75.94270325, -64.25022125, -5.14488935, -2.97750092, 4.81766748, 0.99782163, 0.04373688, 0.02781731, -0.04080811, 0.01619386, -0.00114124, 0.02093357, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.2299, 20, 1.02587581, 0.02254891, 0.15716580, 3.77504706, -9.44461060, -2.79614878, -19.93569183, 75.70885468, -64.63022614, -5.50328445, -1.73909807, 5.76674700, 0.99750429, 0.04717793, 0.01755383, -0.04951170, -0.11173487, -0.07166538, 0.02878546, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.2399, 21, 1.02531064, 0.05323859, 0.14292556, 3.89832449, -11.19909573, -4.36895275, -19.93569183, 75.70885468, -64.63022614, -5.39350510, -1.79750597, 5.74055624, 0.99755371, 0.04620044, 0.01800425, -0.04927615, -0.06386837, -0.05320054, 0.03043633, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.2499, 22, 1.00775814, 0.12072419, 0.12990308, 4.60991001, -12.67876053, -5.50020695, -19.84799767, 75.65039062, -64.77638245, -5.26961470, -1.86924517, 5.70928574, 0.99760789, 0.04509520, 0.01856315, -0.04899412, 0.00451906, -0.04969219, 0.01745216, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0400, 4, 0.10270327, -0.90487868, 0.00495035, -20.37549019, 41.24532700, -25.80790520, -42.96989059, -1.54925454, -105.14469147, -4.21710587, 6.79912853, -0.77398759, 0.99755639, 0.03632704, -0.05950533, 0.00455609, 0.09441127, 0.01713000, -0.08177067, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0500, 5, 0.07787099, -0.92294919, -0.01588512, -12.28860092, 33.60235596, -20.23392868, -43.23297119, 1.66617942, -105.81700897, -4.42517519, 5.45512676, -0.58186138, 0.99811894, 0.03832164, -0.04774669, 0.00323096, 0.11785237, -0.00284772, -0.06750158, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0600, 6, 0.02711551, -0.95898050, -0.02494073, -8.04821110, 24.61185265, -15.35490036, -41.94680023, 0.32154340, -105.37854004, -4.45842409, 5.61184549, -0.33017868, 0.99804664, 0.03870952, -0.04902770, 0.00097159, 0.15437505, -0.01148239, -0.03845718, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0700, 7, -0.00534093, -0.97576493, -0.01590338, -6.84372807, 11.81727695, -12.87593746, -42.53142166, 1.40309846, -105.70008850, -4.50326252, 5.74240065, -0.20736656, 0.99797553, 0.03914829, -0.05012317, -0.00016204, 0.19067639, -0.00293215, -0.02375950, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.2599, 23, 1.01901031, 0.12524308, 0.13683534, 4.58294773, -14.16160774, -6.40907288, -19.17568016, 74.83191681, -64.13329315, -5.13205194, -1.95140553, 5.68004036, 0.99766344, 0.04386628, 0.01920838, -0.04872910, 0.00609743, -0.05936748, 0.02876840, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.2699, 24, 1.01994121, 0.12503779, 0.13005686, 5.61679888, -16.36259079, -6.08924675, -19.90645981, 75.82578278, -64.65945435, -4.97125196, -2.03350544, 5.64172268, 0.99772942, 0.04243691, 0.01984056, -0.04839074, 0.00511894, -0.05526896, 0.02954566, 0.00000000, 0.00000000, 0.00000000, 0.00000000
3, 0.2799, 25, 1.01925361, 0.13389762, 0.11087117, 6.49188328, -17.26623535, -5.54221201, -19.87722778, 76.08885956, -65.12715149, -5.07807302, -2.25104713, 5.33157730, 0.99778509, 0.04333086, 0.02166230, -0.04558613, 0.01405450, -0.03887527, 0.02952983, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0301, 3, 0.18672995, -1.09052908, -0.03830807, -6.89977741, 6.35833931, 27.72995567, -53.17158508, -16.57410049, -83.10435486, 2.02268291, 0.50109029, -1.78162754, 0.99971259, -0.01771599, -0.00409721, 0.01562160, -0.09878065, -0.10162847, 0.10287306, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0401, 4, 0.10700540, -1.06515098, -0.07120646, -3.47881436, 8.40712452, 31.19525528, -54.13621521, -15.25869656, -83.51358795, 1.99482739, 0.18554597, -1.70929074, 0.99973559, -0.01742946, -0.00135912, 0.01494172, -0.01676373, -0.11721350, 0.07011786, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0501, 5, 0.12824869, -1.04431534, -0.03403540, -2.53290939, 9.30459023, 33.95708084, -54.13621521, -15.25869656, -83.80590057, 1.97670841, -0.15793014, -1.62989926, 0.99974948, -0.01722781, 0.00162319, 0.01419717, -0.04538255, -0.07949004, 0.05139583, 0.00000000, 0.00000000, 0.00000000, 0.00000000
2, 0.0601, 6, 0.20346764, -0.99134588, -0.02681878, -1.49504149, 4.42252970, 36.03810883, -54.80853653, -15.52177715, -83.19204712, 1.96488130, -0.51996434, -1.60078585, 0.99974632, -0.01708075, 0.00477593, 0.01388904, -0.13077286, -0.07145818, 0.00466050, 0.00000000, 0.00000000, 0.00000000, 0.00000000
1, 0.0800, 8, -0.02715185, -0.94732243, -0.00857060, -5.24225044, -0.60930854, -8.58744621, -42.35603714, 1.11078632, -105.11546326, -4.55577850, 5.82855177, -0.20991425, 0.99791956, 0.03960165, -0.05087421, -0.00019273, 0.21175143, 0.00715606, -0.05322008, 0.00000000, 0.00000000, 0.00000000, 0.00000000
